Month & Year,order_id,orderDate,customer_id,Resturant_ID,Fooditem,quantity,deliver_status,payment_method
March_Sales_2023,255832,18-Mar-23,20,213,2149,2,Delivered,UPI
March_Sales_2023,255876,21-Mar-23,30,213,2148,1,Delivered,UPI
March_Sales_2023,255880,21-Mar-23,16,213,2150,8,Delivered,UPI
March_Sales_2023,255892,21-Mar-23,21,213,2150,5,Delivered,UPI
March_Sales_2023,255910,21-Mar-23,20,213,2149,5,Delivered,UPI
March_Sales_2023,255926,22-Mar-23,3,213,2148,5,Delivered,UPI
March_Sales_2023,255952,22-Mar-23,20,213,2149,7,Delivered,UPI
March_Sales_2023,255987,24-Mar-23,18,213,2149,7,Delivered,UPI
March_Sales_2023,255997,24-Mar-23,28,213,2148,2,Delivered,UPI
March_Sales_2023,255999,25-Mar-23,5,213,2149,10,Delivered,UPI
March_Sales_2023,256001,25-Mar-23,11,213,2150,7,Delivered,UPI
March_Sales_2023,256042,27-Mar-23,13,213,2148,3,Delivered,UPI
March_Sales_2023,256061,28-Mar-23,29,213,2148,4,Delivered,UPI
March_Sales_2023,256066,28-Mar-23,3,213,2150,5,Delivered,UPI
March_Sales_2023,256097,29-Mar-23,21,213,2149,10,Delivered,UPI
March_Sales_2023,256111,29-Mar-23,5,213,2148,8,Delivered,UPI
March_Sales_2023,256113,29-Mar-23,20,213,2148,10,Delivered,UPI
March_Sales_2023,256118,29-Mar-23,9,213,2149,2,Delivered,UPI
March_Sales_2023,256130,30-Mar-23,6,213,2150,4,Delivered,UPI
March_Sales_2023,256168,30-Mar-23,28,213,2148,1,Delivered,UPI
April_Sales_2023,256191,1-Apr-23,15,216,2161,7,Delivered,UPI
April_Sales_2023,256210,2-Apr-23,27,216,2163,2,Delivered,UPI
April_Sales_2023,256216,3-Apr-23,19,216,2163,1,Delivered,UPI
April_Sales_2023,256286,7-Apr-23,15,216,2160,5,Delivered,UPI
April_Sales_2023,256299,8-Apr-23,12,216,2161,4,Delivered,UPI
April_Sales_2023,256300,8-Apr-23,12,216,2162,5,Delivered,UPI
April_Sales_2023,256319,8-Apr-23,21,216,2163,5,Delivered,UPI
April_Sales_2023,256333,9-Apr-23,13,216,2160,10,Delivered,UPI
April_Sales_2023,256342,10-Apr-23,24,216,2160,4,Delivered,UPI
April_Sales_2023,256350,13-Apr-23,14,216,2160,7,Delivered,UPI
April_Sales_2023,256431,15-Apr-23,27,216,2163,6,Delivered,UPI
April_Sales_2023,256437,15-Apr-23,2,216,2162,8,Delivered,UPI
April_Sales_2023,256449,16-Apr-23,23,216,2163,10,Delivered,UPI
April_Sales_2023,256466,16-Apr-23,6,216,2163,4,Delivered,UPI
April_Sales_2023,256485,16-Apr-23,2,216,2163,10,Delivered,UPI
April_Sales_2023,256522,18-Apr-23,11,216,2162,7,Delivered,UPI
April_Sales_2023,256567,20-Apr-23,27,216,2163,3,Delivered,UPI
April_Sales_2023,256573,20-Apr-23,22,216,2160,4,Delivered,UPI
April_Sales_2023,256575,20-Apr-23,3,216,2163,9,Delivered,UPI
April_Sales_2023,256644,25-Apr-23,14,216,2161,10,Delivered,UPI
April_Sales_2023,256670,26-Apr-23,23,216,2161,2,Delivered,UPI
April_Sales_2023,256681,27-Apr-23,22,216,2162,5,Delivered,UPI
April_Sales_2023,256688,27-Apr-23,5,216,2160,10,Delivered,UPI
April_Sales_2023,256696,28-Apr-23,16,216,2160,7,Delivered,UPI
April_Sales_2023,256735,30-Apr-23,5,216,2163,10,Delivered,UPI
April_Sales_2023,256750,30-Apr-23,12,216,2163,1,Delivered,UPI
April_Sales_2023,256756,30-Apr-23,27,216,2162,5,Delivered,UPI
April_Sales_2023,256763,30-Apr-23,20,216,2160,2,Delivered,UPI
February_Sales_2023,254632,1-Feb-23,29,216,2163,3,Delivered,UPI
February_Sales_2023,254685,2-Feb-23,7,216,2160,4,Delivered,UPI
February_Sales_2023,254686,2-Feb-23,26,216,2163,7,Delivered,UPI
February_Sales_2023,254753,4-Feb-23,8,216,2161,6,Delivered,UPI
February_Sales_2023,254754,4-Feb-23,14,216,2160,8,Delivered,UPI
February_Sales_2023,254766,4-Feb-23,28,216,2161,2,Delivered,UPI
February_Sales_2023,254777,4-Feb-23,1,216,2163,9,Delivered,UPI
February_Sales_2023,254804,5-Feb-23,23,216,2160,10,Delivered,UPI
February_Sales_2023,254809,5-Feb-23,15,216,2160,1,Delivered,UPI
February_Sales_2023,254816,6-Feb-23,17,216,2160,3,Delivered,UPI
February_Sales_2023,254825,6-Feb-23,18,216,2163,3,Delivered,UPI
February_Sales_2023,254903,9-Feb-23,5,216,2161,1,Delivered,UPI
February_Sales_2023,254912,9-Feb-23,28,216,2161,7,Delivered,UPI
February_Sales_2023,254996,13-Feb-23,1,216,2160,5,Delivered,UPI
February_Sales_2023,255023,15-Feb-23,15,216,2163,5,Delivered,UPI
February_Sales_2023,255052,15-Feb-23,20,216,2160,10,Delivered,UPI
February_Sales_2023,255098,16-Feb-23,18,216,2160,3,Delivered,UPI
February_Sales_2023,255105,16-Feb-23,10,216,2160,10,Delivered,UPI
February_Sales_2023,255111,17-Feb-23,19,216,2163,8,Delivered,UPI
February_Sales_2023,255122,17-Feb-23,29,216,2163,3,Delivered,UPI
February_Sales_2023,255129,18-Feb-23,3,216,2160,8,Delivered,UPI
February_Sales_2023,255170,19-Feb-23,22,216,2162,6,Delivered,UPI
February_Sales_2023,255175,19-Feb-23,19,216,2160,6,Delivered,UPI
February_Sales_2023,255187,19-Feb-23,1,216,2163,4,Delivered,UPI
February_Sales_2023,255189,19-Feb-23,1,216,2162,10,Delivered,UPI
February_Sales_2023,255213,19-Feb-23,24,216,2160,8,Delivered,UPI
February_Sales_2023,255217,20-Feb-23,24,216,2160,9,Delivered,UPI
February_Sales_2023,255220,20-Feb-23,22,216,2161,2,Delivered,UPI
February_Sales_2023,255265,24-Feb-23,2,216,2161,4,Delivered,UPI
February_Sales_2023,255267,24-Feb-23,27,216,2163,8,Delivered,UPI
February_Sales_2023,255282,24-Feb-23,28,216,2163,6,Delivered,UPI
February_Sales_2023,255296,24-Feb-23,16,216,2160,8,Delivered,UPI
February_Sales_2023,255311,25-Feb-23,23,216,2160,5,Delivered,UPI
February_Sales_2023,255325,25-Feb-23,15,216,2162,9,Delivered,UPI
February_Sales_2023,255364,26-Feb-23,3,216,2163,6,Delivered,UPI
February_Sales_2023,255389,27-Feb-23,28,216,2160,8,Delivered,UPI
February_Sales_2023,255404,27-Feb-23,21,216,2160,1,Delivered,UPI
February_Sales_2023,255407,27-Feb-23,20,216,2160,4,Delivered,UPI
February_Sales_2023,255408,27-Feb-23,1,216,2162,8,Delivered,UPI
January_Sales_2023,254008,2-Jan-23,15,216,2161,7,Delivered,UPI
January_Sales_2023,254027,2-Jan-23,27,216,2163,2,Delivered,UPI
January_Sales_2023,254033,3-Jan-23,19,216,2163,1,Delivered,UPI
January_Sales_2023,254103,7-Jan-23,15,216,2160,5,Delivered,UPI
January_Sales_2023,254116,8-Jan-23,12,216,2161,4,Delivered,UPI
January_Sales_2023,254117,8-Jan-23,12,216,2162,5,Delivered,UPI
January_Sales_2023,254136,8-Jan-23,21,216,2163,5,Delivered,UPI
January_Sales_2023,254150,9-Jan-23,13,216,2160,10,Delivered,UPI
January_Sales_2023,254159,10-Jan-23,24,216,2160,4,Delivered,UPI
January_Sales_2023,254167,13-Jan-23,14,216,2160,7,Delivered,UPI
January_Sales_2023,254248,15-Jan-23,27,216,2163,6,Delivered,UPI
January_Sales_2023,254254,15-Jan-23,2,216,2162,8,Delivered,UPI
January_Sales_2023,254266,16-Jan-23,23,216,2163,10,Delivered,UPI
January_Sales_2023,254283,16-Jan-23,6,216,2163,4,Delivered,UPI
January_Sales_2023,254302,16-Jan-23,2,216,2163,10,Delivered,UPI
January_Sales_2023,254339,18-Jan-23,11,216,2162,7,Delivered,UPI
January_Sales_2023,254384,20-Jan-23,27,216,2163,3,Delivered,UPI
January_Sales_2023,254390,20-Jan-23,22,216,2160,4,Delivered,UPI
January_Sales_2023,254392,20-Jan-23,3,216,2163,9,Delivered,UPI
January_Sales_2023,254461,25-Jan-23,14,216,2161,10,Delivered,UPI
January_Sales_2023,254487,26-Jan-23,23,216,2161,2,Delivered,UPI
January_Sales_2023,254498,27-Jan-23,22,216,2162,5,Delivered,UPI
January_Sales_2023,254505,27-Jan-23,5,216,2160,10,Delivered,UPI
January_Sales_2023,254513,28-Jan-23,16,216,2160,7,Delivered,UPI
January_Sales_2023,254552,30-Jan-23,5,216,2163,10,Delivered,UPI
January_Sales_2023,254567,30-Jan-23,12,216,2163,1,Delivered,UPI
January_Sales_2023,254573,30-Jan-23,27,216,2162,5,Delivered,UPI
January_Sales_2023,254580,30-Jan-23,20,216,2160,2,Delivered,UPI
January_Sales_2023,254587,31-Jan-23,13,216,2162,3,Delivered,UPI
January_Sales_2023,254595,31-Jan-23,12,216,2163,10,Delivered,UPI
January_Sales_2023,254599,31-Jan-23,20,216,2163,4,Delivered,UPI
January_Sales_2023,254618,31-Jan-23,26,216,2163,1,Delivered,UPI
March_Sales_2023,255441,2-Mar-23,21,216,2163,4,Delivered,UPI
March_Sales_2023,255443,2-Mar-23,1,216,2163,1,Delivered,UPI
March_Sales_2023,255445,2-Mar-23,9,216,2160,10,Delivered,UPI
March_Sales_2023,255467,2-Mar-23,15,216,2160,4,Delivered,UPI
March_Sales_2023,255480,4-Mar-23,12,216,2163,10,Delivered,UPI
March_Sales_2023,255499,4-Mar-23,15,216,2163,6,Delivered,UPI
March_Sales_2023,255548,6-Mar-23,8,216,2160,8,Delivered,UPI
March_Sales_2023,255553,6-Mar-23,9,216,2160,4,Delivered,UPI
March_Sales_2023,255582,7-Mar-23,10,216,2161,4,Delivered,UPI
March_Sales_2023,255598,9-Mar-23,20,216,2163,10,Delivered,UPI
March_Sales_2023,255605,9-Mar-23,6,216,2160,3,Delivered,UPI
March_Sales_2023,255642,11-Mar-23,6,216,2161,10,Delivered,UPI
March_Sales_2023,255659,13-Mar-23,10,216,2163,7,Delivered,UPI
March_Sales_2023,255705,14-Mar-23,21,216,2160,3,Delivered,UPI
March_Sales_2023,255710,14-Mar-23,26,216,2162,2,Delivered,UPI
March_Sales_2023,255729,15-Mar-23,5,216,2160,7,Delivered,UPI
March_Sales_2023,255764,16-Mar-23,14,216,2160,3,Delivered,UPI
March_Sales_2023,255778,16-Mar-23,17,216,2162,5,Delivered,UPI
March_Sales_2023,255851,19-Mar-23,29,216,2161,6,Delivered,UPI
March_Sales_2023,255917,22-Mar-23,1,216,2160,2,Delivered,UPI
March_Sales_2023,255934,22-Mar-23,29,216,2160,8,Delivered,UPI
March_Sales_2023,255945,22-Mar-23,27,216,2160,8,Delivered,UPI
March_Sales_2023,255949,22-Mar-23,7,216,2161,8,Delivered,UPI
March_Sales_2023,255961,23-Mar-23,28,216,2161,6,Delivered,UPI
March_Sales_2023,255970,23-Mar-23,26,216,2160,1,Delivered,UPI
March_Sales_2023,255991,24-Mar-23,14,216,2161,3,Delivered,UPI
March_Sales_2023,256068,28-Mar-23,16,216,2162,8,Delivered,UPI
March_Sales_2023,256084,28-Mar-23,12,216,2163,7,Delivered,UPI
March_Sales_2023,256086,28-Mar-23,7,216,2163,6,Delivered,UPI
March_Sales_2023,256107,29-Mar-23,1,216,2163,8,Delivered,UPI
March_Sales_2023,256126,30-Mar-23,29,216,2163,7,Delivered,UPI
March_Sales_2023,256142,30-Mar-23,13,216,2162,9,Delivered,UPI
April_Sales_2023,256261,5-Apr-23,9,214,2154,6,Delivered,UPI
April_Sales_2023,256278,5-Apr-23,19,214,2154,10,Delivered,UPI
April_Sales_2023,256314,8-Apr-23,3,214,2155,10,Delivered,UPI
April_Sales_2023,256316,8-Apr-23,27,214,2153,2,Delivered,UPI
April_Sales_2023,256323,8-Apr-23,19,214,2155,2,Delivered,UPI
April_Sales_2023,256324,8-Apr-23,8,214,2151,9,Delivered,UPI
April_Sales_2023,256346,11-Apr-23,28,214,2153,6,Delivered,UPI
April_Sales_2023,256359,13-Apr-23,3,214,2151,8,Delivered,UPI
April_Sales_2023,256369,14-Apr-23,19,214,2153,7,Delivered,UPI
April_Sales_2023,256379,14-Apr-23,27,214,2153,7,Delivered,UPI
April_Sales_2023,256390,14-Apr-23,19,214,2151,3,Delivered,UPI
April_Sales_2023,256393,14-Apr-23,6,214,2155,4,Delivered,UPI
April_Sales_2023,256412,15-Apr-23,8,214,2155,9,Delivered,UPI
April_Sales_2023,256413,15-Apr-23,22,214,2154,4,Delivered,UPI
April_Sales_2023,256426,15-Apr-23,17,214,2153,6,Delivered,UPI
April_Sales_2023,256444,16-Apr-23,7,214,2155,3,Delivered,UPI
April_Sales_2023,256465,16-Apr-23,18,214,2152,9,Delivered,UPI
April_Sales_2023,256474,16-Apr-23,3,214,2155,8,Delivered,UPI
April_Sales_2023,256487,16-Apr-23,7,214,2155,7,Delivered,UPI
April_Sales_2023,256498,17-Apr-23,30,214,2153,1,Delivered,UPI
April_Sales_2023,256500,17-Apr-23,9,214,2153,7,Delivered,UPI
April_Sales_2023,256503,17-Apr-23,1,214,2151,7,Delivered,UPI
April_Sales_2023,256526,18-Apr-23,19,214,2155,7,Delivered,UPI
April_Sales_2023,256534,18-Apr-23,21,214,2152,2,Delivered,UPI
April_Sales_2023,256537,18-Apr-23,8,214,2153,7,Delivered,UPI
April_Sales_2023,256550,18-Apr-23,28,214,2151,8,Delivered,UPI
April_Sales_2023,256574,20-Apr-23,10,214,2155,9,Delivered,UPI
April_Sales_2023,256584,22-Apr-23,10,214,2154,4,Delivered,UPI
April_Sales_2023,256587,22-Apr-23,9,214,2154,4,Delivered,UPI
April_Sales_2023,256593,22-Apr-23,13,214,2151,4,Delivered,UPI
April_Sales_2023,256614,22-Apr-23,13,214,2154,7,Delivered,UPI
April_Sales_2023,256633,25-Apr-23,22,214,2154,6,Delivered,UPI
April_Sales_2023,256675,26-Apr-23,9,214,2154,10,Delivered,UPI
April_Sales_2023,256698,28-Apr-23,21,214,2155,5,Delivered,UPI
April_Sales_2023,256704,29-Apr-23,7,214,2155,1,Delivered,UPI
April_Sales_2023,256705,29-Apr-23,16,214,2155,4,Delivered,UPI
April_Sales_2023,256726,30-Apr-23,23,214,2151,8,Delivered,UPI
April_Sales_2023,256741,30-Apr-23,18,214,2155,7,Delivered,UPI
February_Sales_2023,254673,2-Feb-23,10,214,2155,1,Delivered,UPI
February_Sales_2023,254674,2-Feb-23,27,214,2154,6,Delivered,UPI
February_Sales_2023,254683,2-Feb-23,30,214,2151,9,Delivered,UPI
February_Sales_2023,254735,3-Feb-23,10,214,2155,2,Delivered,UPI
February_Sales_2023,254761,4-Feb-23,10,214,2155,9,Delivered,UPI
February_Sales_2023,254770,4-Feb-23,27,214,2155,6,Delivered,UPI
February_Sales_2023,254776,4-Feb-23,21,214,2151,7,Delivered,UPI
February_Sales_2023,254791,5-Feb-23,24,214,2151,3,Delivered,UPI
February_Sales_2023,254811,5-Feb-23,23,214,2154,4,Delivered,UPI
February_Sales_2023,254817,6-Feb-23,1,214,2153,10,Delivered,UPI
February_Sales_2023,254858,7-Feb-23,23,214,2152,8,Delivered,UPI
February_Sales_2023,254882,8-Feb-23,29,214,2151,9,Delivered,UPI
February_Sales_2023,254885,8-Feb-23,19,214,2153,2,Delivered,UPI
February_Sales_2023,254898,9-Feb-23,30,214,2153,3,Delivered,UPI
February_Sales_2023,254899,9-Feb-23,5,214,2155,3,Delivered,UPI
February_Sales_2023,254914,9-Feb-23,8,214,2154,2,Delivered,UPI
February_Sales_2023,254954,11-Feb-23,5,214,2151,2,Delivered,UPI
February_Sales_2023,254958,11-Feb-23,15,214,2154,2,Delivered,UPI
February_Sales_2023,254967,12-Feb-23,26,214,2153,8,Delivered,UPI
February_Sales_2023,254995,13-Feb-23,30,214,2152,7,Delivered,UPI
February_Sales_2023,255035,15-Feb-23,20,214,2155,8,Delivered,UPI
February_Sales_2023,255039,15-Feb-23,6,214,2154,5,Delivered,UPI
February_Sales_2023,255073,16-Feb-23,5,214,2153,4,Delivered,UPI
February_Sales_2023,255075,16-Feb-23,28,214,2155,5,Delivered,UPI
February_Sales_2023,255101,16-Feb-23,6,214,2151,3,Delivered,UPI
February_Sales_2023,255106,16-Feb-23,8,214,2155,7,Delivered,UPI
February_Sales_2023,255115,17-Feb-23,6,214,2152,6,Delivered,UPI
February_Sales_2023,255124,17-Feb-23,9,214,2154,5,Delivered,UPI
February_Sales_2023,255144,18-Feb-23,21,214,2154,9,Delivered,UPI
February_Sales_2023,255177,19-Feb-23,3,214,2154,2,Delivered,UPI
February_Sales_2023,255198,19-Feb-23,12,214,2155,3,Delivered,UPI
February_Sales_2023,255200,19-Feb-23,22,214,2154,7,Delivered,UPI
February_Sales_2023,255201,19-Feb-23,8,214,2155,10,Delivered,UPI
February_Sales_2023,255215,19-Feb-23,21,214,2154,7,Delivered,UPI
February_Sales_2023,255222,20-Feb-23,13,214,2151,6,Delivered,UPI
February_Sales_2023,255224,20-Feb-23,1,214,2154,4,Delivered,UPI
February_Sales_2023,255239,21-Feb-23,12,214,2155,4,Delivered,UPI
February_Sales_2023,255269,24-Feb-23,8,214,2152,8,Delivered,UPI
February_Sales_2023,255277,24-Feb-23,7,214,2155,10,Delivered,UPI
February_Sales_2023,255280,24-Feb-23,12,214,2154,7,Delivered,UPI
February_Sales_2023,255286,24-Feb-23,1,214,2152,2,Delivered,UPI
February_Sales_2023,255290,24-Feb-23,5,214,2153,6,Delivered,UPI
February_Sales_2023,255295,24-Feb-23,22,214,2154,8,Delivered,UPI
February_Sales_2023,255302,24-Feb-23,12,214,2151,5,Delivered,UPI
February_Sales_2023,255324,25-Feb-23,26,214,2155,7,Delivered,UPI
February_Sales_2023,255328,25-Feb-23,2,214,2155,9,Delivered,UPI
February_Sales_2023,255358,26-Feb-23,1,214,2155,2,Delivered,UPI
February_Sales_2023,255366,26-Feb-23,19,214,2151,9,Delivered,UPI
February_Sales_2023,255370,26-Feb-23,10,214,2153,9,Delivered,UPI
February_Sales_2023,255373,26-Feb-23,21,214,2154,9,Delivered,UPI
February_Sales_2023,255411,28-Feb-23,23,214,2155,1,Delivered,UPI
January_Sales_2023,254078,5-Jan-23,9,214,2154,6,Delivered,UPI
January_Sales_2023,254095,5-Jan-23,19,214,2154,10,Delivered,UPI
January_Sales_2023,254131,8-Jan-23,3,214,2155,10,Delivered,UPI
January_Sales_2023,254133,8-Jan-23,27,214,2153,2,Delivered,UPI
January_Sales_2023,254140,8-Jan-23,19,214,2155,2,Delivered,UPI
January_Sales_2023,254141,8-Jan-23,8,214,2151,9,Delivered,UPI
January_Sales_2023,254163,11-Jan-23,28,214,2153,6,Delivered,UPI
January_Sales_2023,254176,13-Jan-23,3,214,2151,8,Delivered,UPI
January_Sales_2023,254186,14-Jan-23,19,214,2153,7,Delivered,UPI
January_Sales_2023,254196,14-Jan-23,27,214,2153,7,Delivered,UPI
January_Sales_2023,254207,14-Jan-23,19,214,2151,3,Delivered,UPI
January_Sales_2023,254210,14-Jan-23,6,214,2155,4,Delivered,UPI
January_Sales_2023,254229,15-Jan-23,8,214,2155,9,Delivered,UPI
January_Sales_2023,254230,15-Jan-23,22,214,2154,4,Delivered,UPI
January_Sales_2023,254243,15-Jan-23,17,214,2153,6,Delivered,UPI
January_Sales_2023,254261,16-Jan-23,7,214,2155,3,Delivered,UPI
January_Sales_2023,254282,16-Jan-23,18,214,2152,9,Delivered,UPI
January_Sales_2023,254291,16-Jan-23,3,214,2155,8,Delivered,UPI
January_Sales_2023,254304,16-Jan-23,7,214,2155,7,Delivered,UPI
January_Sales_2023,254315,17-Jan-23,30,214,2153,1,Delivered,UPI
January_Sales_2023,254317,17-Jan-23,9,214,2153,7,Delivered,UPI
January_Sales_2023,254320,17-Jan-23,1,214,2151,7,Delivered,UPI
January_Sales_2023,254343,18-Jan-23,19,214,2155,7,Delivered,UPI
January_Sales_2023,254351,18-Jan-23,21,214,2152,2,Delivered,UPI
January_Sales_2023,254354,18-Jan-23,8,214,2153,7,Delivered,UPI
January_Sales_2023,254367,18-Jan-23,28,214,2151,8,Delivered,UPI
January_Sales_2023,254391,20-Jan-23,10,214,2155,9,Delivered,UPI
January_Sales_2023,254401,22-Jan-23,10,214,2154,4,Delivered,UPI
January_Sales_2023,254404,22-Jan-23,9,214,2154,4,Delivered,UPI
January_Sales_2023,254410,22-Jan-23,13,214,2151,4,Delivered,UPI
January_Sales_2023,254425,22-Jan-23,13,214,2155,8,Delivered,UPI
January_Sales_2023,254426,22-Jan-23,11,214,2153,3,Delivered,UPI
January_Sales_2023,254431,22-Jan-23,13,214,2154,7,Delivered,UPI
January_Sales_2023,254450,25-Jan-23,22,214,2154,6,Delivered,UPI
January_Sales_2023,254455,25-Jan-23,28,214,2152,2,Delivered,UPI
January_Sales_2023,254492,26-Jan-23,9,214,2154,10,Delivered,UPI
January_Sales_2023,254515,28-Jan-23,21,214,2155,5,Delivered,UPI
January_Sales_2023,254521,29-Jan-23,7,214,2155,1,Delivered,UPI
January_Sales_2023,254522,29-Jan-23,16,214,2155,4,Delivered,UPI
January_Sales_2023,254543,30-Jan-23,23,214,2151,8,Delivered,UPI
January_Sales_2023,254558,30-Jan-23,18,214,2155,7,Delivered,UPI
January_Sales_2023,254598,31-Jan-23,12,214,2155,9,Delivered,UPI
March_Sales_2023,255453,2-Mar-23,10,214,2155,9,Delivered,UPI
March_Sales_2023,255459,2-Mar-23,9,214,2155,3,Delivered,UPI
March_Sales_2023,255478,4-Mar-23,21,214,2151,4,Delivered,UPI
March_Sales_2023,255523,5-Mar-23,12,214,2153,6,Delivered,UPI
March_Sales_2023,255524,5-Mar-23,24,214,2152,7,Delivered,UPI
March_Sales_2023,255536,5-Mar-23,20,214,2154,4,Delivered,UPI
March_Sales_2023,255576,7-Mar-23,22,214,2155,10,Delivered,UPI
March_Sales_2023,255583,7-Mar-23,24,214,2154,6,Delivered,UPI
March_Sales_2023,255596,9-Mar-23,21,214,2155,5,Delivered,UPI
March_Sales_2023,255631,11-Mar-23,7,214,2151,7,Delivered,UPI
March_Sales_2023,255653,12-Mar-23,19,214,2152,4,Delivered,UPI
March_Sales_2023,255658,13-Mar-23,29,214,2152,2,Delivered,UPI
March_Sales_2023,255680,13-Mar-23,28,214,2154,4,Delivered,UPI
March_Sales_2023,255695,14-Mar-23,5,214,2154,5,Delivered,UPI
March_Sales_2023,255696,14-Mar-23,23,214,2151,8,Delivered,UPI
March_Sales_2023,255775,16-Mar-23,10,214,2152,2,Delivered,UPI
March_Sales_2023,255781,16-Mar-23,15,214,2153,2,Delivered,UPI
March_Sales_2023,255797,17-Mar-23,3,214,2155,9,Delivered,UPI
March_Sales_2023,255806,17-Mar-23,30,214,2151,3,Delivered,UPI
March_Sales_2023,255849,19-Mar-23,19,214,2154,3,Delivered,UPI
March_Sales_2023,255864,19-Mar-23,5,214,2153,3,Delivered,UPI
March_Sales_2023,255877,21-Mar-23,23,214,2155,3,Delivered,UPI
March_Sales_2023,255907,21-Mar-23,20,214,2154,9,Delivered,UPI
March_Sales_2023,255915,22-Mar-23,11,214,2154,9,Delivered,UPI
March_Sales_2023,255929,22-Mar-23,6,214,2155,8,Delivered,UPI
March_Sales_2023,255998,24-Mar-23,19,214,2152,9,Delivered,UPI
March_Sales_2023,256011,25-Mar-23,17,214,2154,8,Delivered,UPI
March_Sales_2023,256031,26-Mar-23,9,214,2155,6,Delivered,UPI
March_Sales_2023,256038,27-Mar-23,12,214,2155,3,Delivered,UPI
March_Sales_2023,256110,29-Mar-23,26,214,2155,6,Delivered,UPI
March_Sales_2023,256149,30-Mar-23,13,214,2153,2,Delivered,UPI
March_Sales_2023,256177,31-Mar-23,16,214,2154,9,Delivered,UPI
April_Sales_2023,256268,5-Apr-23,1,212,2146,10,Delivered,UPI
April_Sales_2023,256378,14-Apr-23,7,212,2146,3,Delivered,UPI
April_Sales_2023,256554,18-Apr-23,16,212,2146,3,Delivered,UPI
April_Sales_2023,256566,20-Apr-23,12,212,2146,4,Delivered,UPI
April_Sales_2023,256568,20-Apr-23,15,212,2146,10,Delivered,UPI
April_Sales_2023,256755,30-Apr-23,6,212,2146,6,Delivered,UPI
February_Sales_2023,254637,1-Feb-23,11,212,2146,10,Delivered,UPI
February_Sales_2023,254976,12-Feb-23,17,212,2146,3,Delivered,UPI
February_Sales_2023,255068,15-Feb-23,5,212,2146,8,Delivered,UPI
February_Sales_2023,255132,18-Feb-23,3,212,2146,8,Delivered,UPI
February_Sales_2023,255197,19-Feb-23,28,212,2146,10,Delivered,UPI
February_Sales_2023,255249,21-Feb-23,28,212,2146,6,Delivered,UPI
February_Sales_2023,255291,24-Feb-23,16,212,2146,2,Delivered,UPI
January_Sales_2023,254085,5-Jan-23,1,212,2146,10,Delivered,UPI
January_Sales_2023,254195,14-Jan-23,7,212,2146,3,Delivered,UPI
January_Sales_2023,254371,18-Jan-23,16,212,2146,3,Delivered,UPI
January_Sales_2023,254383,20-Jan-23,12,212,2146,4,Delivered,UPI
January_Sales_2023,254385,20-Jan-23,15,212,2146,10,Delivered,UPI
January_Sales_2023,254572,30-Jan-23,6,212,2146,6,Delivered,UPI
March_Sales_2023,255470,3-Mar-23,26,212,2146,2,Delivered,UPI
March_Sales_2023,255477,4-Mar-23,26,212,2146,9,Delivered,UPI
March_Sales_2023,255512,4-Mar-23,2,212,2146,3,Delivered,UPI
March_Sales_2023,255638,11-Mar-23,5,212,2146,7,Delivered,UPI
March_Sales_2023,255647,12-Mar-23,15,212,2146,6,Delivered,UPI
March_Sales_2023,255829,18-Mar-23,6,212,2146,3,Delivered,UPI
March_Sales_2023,256005,25-Mar-23,18,212,2146,9,Delivered,UPI
March_Sales_2023,256127,30-Mar-23,7,212,2146,9,Delivered,UPI
March_Sales_2023,256153,30-Mar-23,21,212,2146,6,Delivered,UPI
March_Sales_2023,256169,30-Mar-23,22,212,2146,9,Delivered,UPI
April_Sales_2023,256186,1-Apr-23,28,212,2145,2,Delivered,UPI
April_Sales_2023,256203,2-Apr-23,9,212,2145,8,Delivered,UPI
April_Sales_2023,256204,2-Apr-23,26,212,2145,1,Delivered,UPI
April_Sales_2023,256226,3-Apr-23,30,212,2145,4,Delivered,UPI
April_Sales_2023,256321,8-Apr-23,22,212,2145,6,Delivered,UPI
April_Sales_2023,256332,8-Apr-23,22,212,2145,8,Delivered,UPI
April_Sales_2023,256374,14-Apr-23,30,212,2145,9,Delivered,UPI
April_Sales_2023,256377,14-Apr-23,12,212,2145,10,Delivered,UPI
April_Sales_2023,256433,15-Apr-23,16,212,2145,10,Delivered,UPI
April_Sales_2023,256436,15-Apr-23,17,212,2145,7,Delivered,UPI
April_Sales_2023,256457,16-Apr-23,20,212,2145,6,Delivered,UPI
April_Sales_2023,256525,18-Apr-23,18,212,2145,5,Delivered,UPI
April_Sales_2023,256528,18-Apr-23,30,212,2145,5,Delivered,UPI
April_Sales_2023,256557,19-Apr-23,6,212,2145,9,Delivered,UPI
April_Sales_2023,256565,20-Apr-23,17,212,2145,9,Delivered,UPI
April_Sales_2023,256602,22-Apr-23,5,212,2145,4,Delivered,UPI
April_Sales_2023,256619,23-Apr-23,3,212,2145,6,Delivered,UPI
April_Sales_2023,256648,25-Apr-23,8,212,2145,6,Delivered,UPI
April_Sales_2023,256672,26-Apr-23,12,212,2145,2,Delivered,UPI
April_Sales_2023,256673,26-Apr-23,11,212,2145,6,Delivered,UPI
April_Sales_2023,256691,27-Apr-23,17,212,2145,1,Delivered,UPI
April_Sales_2023,256713,29-Apr-23,1,212,2145,8,Delivered,UPI
February_Sales_2023,254655,2-Feb-23,1,212,2145,8,Delivered,UPI
February_Sales_2023,254677,2-Feb-23,24,212,2145,7,Delivered,UPI
